Label,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,tot_C_cnts,tot_C_err,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Peak_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Peak_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Peak_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Peak_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,Angle_C4,Roundness_C4,Variance_C4,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Peak_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,Angle_C5,Roundness_C5,Variance_C5,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Peak_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,Angle_C6,Roundness_C6,Variance_C6,N_Src_Pixels_C2,N_Sky_Pixels_C2,N_Src_Pixels_C3,N_Sky_Pixels_C3,N_Src_Pixels_C4,N_Sky_Pixels_C4,N_Src_Pixels_C5,N_Sky_Pixels_C5,N_Src_Pixels_C6,N_Sky_Pixels_C6
WASP_3l012_out.FIT,0,59739.73455,2459739.735,2459739.735,2459739.737,2459739.737,1.096779074,65.71396176,18.47665756,3.5,14.59445333,35.78506389,9.880982603,20.84797779,1.4,20,35,53,0.064614729,0.015485506,0.060530663,0.047540534,5.561448963,0.03594434,0.000281945,0.000239266,0.000291936,0.000277397,0.019122914,0.000263222,229.1747067,64.72097071,207.3425045,171.3807889,290.8264385,136.5550498,2389759.415,1951.000303,1246.303378,2086.605376,18.57546031,35.66127551,154413.6569,1365.456107,661.8832361,1425,57.98457998,4345,8.815944822,14.05237421,1.178957344,0.999275576,39368.45476,975.9470839,1789.579476,18.57885762,35.70704581,36442.30591,562.3242773,385,56.83907789,9.304499793,12.92119183,278.2288743,0.99572816,2663.867909,1942.558203,1616.495627,18.5666519,35.73313112,136397.4909,648.3383519,1608,58.93150068,8.961880596,12.93166057,282.4251546,0.995719773,40021.52705,1875.037981,1809.411446,18.56751592,35.70352586,108454.4555,626.701923,860,57.90200186,13.67071219,16.34387336,82.20437017,0.876248101,14914.71345,1057.307302,1154.508232,18.57780757,35.80462842,2025547.268,1520.801178,16526,60.71018749,8.691022618,14.57235439,328.9241359,0.982013603,5880983.796,1126.752264,972.505482,18.57692392,35.83257464,82917.89488,603.5391012,729,56.5280795,9.841835596,15.64849877,318.4986649,0.984547946,9185.239338,1365.456107,4468,1365.456107,4438,1365.456107,4296,1365.456107,4427,1365.456107,4327
WASP_3l013_out.FIT,0,59739.73489,2459739.735,2459739.735,2459739.737,2459739.738,1.097764,65.5999179,18.47665756,3.5,14.59165306,35.78842222,11.83899672,21.63024581,1.4,20,35,53,0.064773867,0.018128411,0.062216734,0.049520055,5.293555172,0.036625013,0.000290706,0.000251199,0.000301659,0.00028758,0.018107016,0.000272656,222.8160316,72.1676106,206.2485143,172.1955668,292.348289,134.3267649,2389540.534,1981.289735,1246.193285,2086.806418,18.57545762,35.66127636,154779.7796,1469.849207,682.6949773,1268,58.97677565,4435,10.34454513,14.42607117,283.2746706,0.999316466,34410.32919,975.5212293,1789.657602,18.57886057,35.70704176,42547.25873,588.5632991,349,55.00362401,12.426536,15.94160937,345.5464967,0.98043906,2291.27825,1942.437795,1616.75053,18.5666521,35.73310824,139961.4637,668.6113388,1400,57.4418553,10.4478558,12.78474189,296.1909901,0.989470142,36962.04175,1874.938792,1809.753876,18.56751518,35.70350079,112746.9435,648.1635072,737,57.34814649,14.28561339,16.56549386,85.1352294,0.838876959,13624.65146,1057.413647,1154.533072,18.57780671,35.80460554,2009859.977,1523.7028,13275,59.38395866,11.03572931,14.8382016,319.7775008,0.97674663,4911104.934,1127.080981,972.8412895,18.57692048,35.83249538,84424.89118,624.7199195,600,56.53553867,12.49370067,15.48330555,317.6098731,0.950503832,8153.256867,1469.849207,4415,1469.849207,4506,1469.849207,4478,1469.849207,4451,1469.849207,4474
WASP_3l014_out.FIT,0,59739.73524,2459739.735,2459739.735,2459739.737,2459739.738,1.09828458,65.53992425,18.47665756,3.5,14.59403972,35.79226944,11.93478616,21.36595744,1.4,20,35,53,0.063367165,0.017211675,0.062914441,0.047873391,5.427049936,0.034977259,0.00028641,0.000246514,0.000299998,0.000282813,0.018702628,0.000268271,221.2467034,69.82036649,209.7158952,169.2755826,290.1757916,130.3801309,2387293.016,1969.26157,1246.646779,2086.453881,18.57545823,35.66126045,151275.9908,1434.150045,672.2599717,1208,57.99931787,4398,11.13505136,14.1335917,354.0595718,0.995018584,33447.88001,976.0771273,1788.79101,18.57886049,35.70717857,40394.06246,577.6345408,343,54.77725648,12.61533493,16.37681645,339.8619036,0.99193456,2141.00523,1942.742547,1616.539209,18.56664866,35.73310072,141305.0753,663.6188885,1395,57.01369863,10.56592152,13.35578031,306.1292605,0.993147422,37051.07918,1875.013519,1809.318762,18.56751522,35.70350103,109066.4317,638.1100453,769,57.07266592,14.49114076,16.23575098,83.5516153,0.857507086,13783.22657,1057.611274,1154.39782,18.57780554,35.80465939,2015848.412,1522.538844,12864,59.56039295,11.70736177,14.76222948,338.5718222,0.989717856,5076316.565,1127.227818,972.3485545,18.57691816,35.83259715,80679.03418,615.3295705,624,57.37831218,11.09390659,15.00424116,313.0407179,0.995163179,8005.461209,1434.150045,4476,1434.150045,4380,1434.150045,4445,1434.150045,4479,1434.150045,4491
WASP_3l015_out.FIT,0,59739.73559,2459739.736,2459739.736,2459739.738,2459739.739,1.09927358,65.42648234,18.47665756,3.5,14.59201694,35.78147778,10.40202449,20.85233811,1.4,20,35,53,0.063910747,0.018877943,0.062590176,0.047650398,5.385539216,0.034863694,0.000282129,0.000242895,0.000294971,0.000278481,0.018150367,0.000263225,226.5301053,77.72066502,212.1906262,171.1084626,296.7179226,132.4480261,2380870.696,1948.060351,1245.993494,2086.612395,18.57546311,35.66129779,152163.225,1366.027332,660.0739791,1479,58.04895905,4371,9.219683589,13.2498619,9.056621266,0.991622344,40874.86665,975.3722206,1790.061888,18.57887033,35.7069894,44113.17572,566.4944977,410,54.52046385,10.04281588,15.89093233,67.5822482,0.991735604,2520.494031,1942.328641,1616.853717,18.56665236,35.73306856,140241.3825,650.8534153,1769,57.93934539,7.770418529,12.97037622,337.053221,0.991900554,43103.04063,1874.593006,1809.867826,18.56751817,35.70345372,108289.4042,626.7372733,920,58.54993129,14.69874539,15.57015643,85.18347075,0.788877004,15775.55795,1057.074644,1154.443675,18.57781634,35.80465026,2008017.189,1514.939899,15824,59.41393728,10.06009362,14.35960672,335.865308,0.989042577,5816379.224,1126.363338,972.244385,18.57693281,35.8326289,80209.54549,602.1382237,702,57.17901519,10.62038992,14.51885452,313.3954507,0.984498471,8964.593217,1366.027332,4398,1366.027332,4369,1366.027332,4366,1366.027332,4305,1366.027332,4346
WASP_3l016_out.FIT,0,59739.73593,2459739.736,2459739.736,2459739.738,2459739.739,1.09959699,65.38953654,18.47665756,3.5,14.59733611,35.77114167,11.02866333,21.77433945,1.4,20,35,53,0.064515423,0.018500088,0.061291345,0.05005598,5.310262034,0.036147546,0.00029116,0.000253638,0.000301842,0.000289464,0.018303527,0.000273919,221.5809866,72.93888608,203.057477,172.9263039,290.1223396,131.9641849,2390902.119,1988.165746,1245.967396,2086.420513,18.57546235,35.66129838,154250.0619,1489.497748,684.2149171,1453,57.81985624,4452,9.21798482,14.13021664,336.3767722,0.997633135,35103.84688,975.5764879,1788.855805,18.57886366,35.70715789,43428.46934,594.3735616,351,56.18385949,12.46334838,16.71608654,350.9038958,0.996900458,2214.115241,1942.296689,1616.561108,18.56665504,35.73311719,138078.5852,670.249992,1647,57.14405471,9.021950111,13.04062269,282.6716606,0.998834873,36173.31486,1874.728726,1809.639005,18.56751869,35.70348483,113973.8736,652.3502288,823,56.98953229,14.75053966,16.53040413,89.5590003,0.832450999,13982.09776,1057.501382,1154.385463,18.57780513,35.80464665,2012011.019,1526.390463,15196,59.90026894,9.434072529,14.61872499,329.2587905,0.983715312,5117171.274,1126.967964,972.3431919,18.57691912,35.8325959,83410.17115,628.378377,615,56.40103814,11.28408451,15.5454109,309.4509266,0.993595873,7754.566437,1489.497748,4498,1489.497748,4533,1489.497748,4490,1489.497748,4462,1489.497748,4431
WASP_3l017_out.FIT,0,59739.73628,2459739.736,2459739.736,2459739.738,2459739.739,1.100124065,65.32948205,18.47665756,3.5,14.59972972,35.77485278,10.83209695,21.4553542,1.4,20,35,53,0.06509206,0.018564487,0.062241836,0.049232851,5.30585988,0.036096596,0.000289393,0.000251312,0.000300381,0.0002864,0.018117185,0.000270694,224.9264046,73.87034493,207.2093414,171.902263,292.8633735,133.3485633,2382967.856,1973.801641,1246.098471,2086.57108,18.57546391,35.66123398,155112.286,1446.176332,677.5396514,1328,58.48908886,4445,9.388873231,14.20431949,331.8773078,0.99426854,36233.19584,975.6391468,1789.082039,18.57886527,35.7070879,43432.27716,586.9110208,394,55.42205056,9.453470402,15.94561259,334.4011343,0.964564427,2559.002743,1942.642327,1616.886372,18.56665132,35.73306877,139629.4987,663.8508034,1538,56.58467834,9.35992399,12.96221961,330.9690666,0.982128002,37171.22129,1874.969864,1809.482712,18.5675167,35.70350159,111815.3142,643.939737,856,57.98248372,15.19726235,16.76544387,88.69289772,0.826840638,14071.98468,1057.413435,1154.616087,18.57780602,35.8045973,2005070.488,1520.868883,14685,60.46400361,10.10694957,14.56905115,327.9459606,0.977988242,5353532.699,1126.741151,972.5544343,18.5769213,35.8325543,83020.27875,618.8941245,712,56.06881672,11.48610213,15.30476384,303.1269429,0.944991021,8522.48841,1446.176332,4272,1446.176332,4399,1446.176332,4453,1446.176332,4431,1446.176332,4403
WASP_3l018_out.FIT,0,59739.73663,2459739.737,2459739.737,2459739.739,2459739.74,1.10015151,65.32636033,18.47665756,3.5,14.60757583,35.77907778,11.07942148,21.00137263,1.4,20,35,53,0.064767006,0.015342347,0.061632597,0.048131813,5.534708535,0.035134992,0.000285123,0.000242403,0.000295821,0.000280037,0.019161447,0.000265765,227.1543732,63.29264621,208.3445041,171.8765549,288.8460626,132.2033247,2376231.268,1952.86313,1246.195214,2086.361112,18.57545637,35.66124876,153901.3845,1385.62348,665.6083024,1226,57.62392166,4289,10.28627278,14.39036106,287.9018936,0.99644216,34422.05406,975.8872848,1789.517794,18.57885773,35.70701538,35906.08183,566.5775264,332,56.21917808,11.78626761,13.61685972,24.23893886,0.97210839,2034.375145,1942.518715,1616.471242,18.56665233,35.73312423,137951.0251,652.338329,1527,57.58447489,9.240557953,13.18745731,299.337281,0.99232703,37294.71188,1874.962922,1809.617557,18.56751557,35.70347458,109120.1674,628.6071536,823,56.6389016,13.17857339,16.03915936,83.96120092,0.82923494,13856.38431,1057.45985,1154.308069,18.57780704,35.80466391,2012598.942,1517.901169,14312,59.83329543,10.38697611,14.9182529,321.4902651,0.986623856,5145954.11,1127.064149,972.2558088,18.57691987,35.83261821,80655.05234,606.5872596,648,56.93942197,11.59788103,14.92876098,321.4222098,0.99084907,8077.656227,1385.62348,4380,1385.62348,4380,1385.62348,4370,1385.62348,4397,1385.62348,4325
WASP_3l019_out.FIT,0,59739.73698,2459739.737,2459739.737,2459739.739,2459739.74,1.101153784,65.21271509,18.47665756,3.5,14.606065,35.75781667,10.24330566,21.63797781,1.4,20,35,53,0.066695176,0.018343386,0.062005053,0.048456785,5.346488211,0.036218262,0.000291448,0.000252041,0.000302175,0.000287623,0.018466009,0.000272709,228.8406945,72.77933416,205.1957799,168.4735301,289.5313309,132.8094219,2386024.188,1981.158091,1246.309909,2086.308935,18.57545316,35.66132004,159136.3036,1470.900227,682.7333259,1460,56.11288848,4376,9.015423048,14.11074918,333.0942921,0.991358758,37267.43193,976.1660295,1788.596712,18.57885293,35.70719219,42979.37553,589.523616,378,55.04527873,10.658313,16.7726981,33.25092954,0.989583121,2356.215924,1942.581658,1616.42353,18.56664952,35.73313152,139307.7702,668.9828596,1711,57.11184062,9.119441122,13.20796642,306.8280924,0.965143102,37363.57846,1874.966172,1809.068105,18.56751344,35.70356942,110275.4663,648.2398992,920,57.38680763,14.34680168,16.39275861,87.69697014,0.823472435,13990.90822,1057.561215,1154.016775,18.57780847,35.80469784,2010064.427,1523.160376,15902,58.02623841,8.949963326,14.61488927,326.0417412,0.976662557,5251460.998,1127.150554,971.8999109,18.57692309,35.8326601,83397.14857,624.2425212,723,56.63404826,9.369891806,15.25588052,330.1707634,0.98831085,8633.515748,1470.900227,4395,1470.900227,4417,1470.900227,4351,1470.900227,4421,1470.900227,4476
WASP_3l020_out.FIT,0,59739.73732,2459739.737,2459739.737,2459739.739,2459739.74,1.101488163,65.17495502,18.47665756,3.5,14.61058972,35.76186944,11.03035018,21.67439538,1.4,20,35,53,0.065750658,0.018265035,0.064060698,0.05043277,5.258606205,0.034797302,0.000289473,0.000250191,0.000302004,0.000286844,0.017821695,0.000270051,227.1387915,73.00425789,212.1188715,175.8195129,295.0676833,128.8546155,2398593.978,1981.774645,1245.657498,2086.506012,18.57546088,35.66128826,157709.1331,1475.855559,681.9929618,1266,57.15922586,4547,10.82919911,14.3374481,330.8187672,0.995255609,35484.31302,975.7276224,1789.119947,18.57885993,35.70712106,43024.55726,588.3286093,368,54.28251623,10.7750152,16.72772533,10.41121183,0.984356128,2487.24245,1942.225239,1616.769793,18.56665525,35.73310941,144404.9247,670.2079661,1396,55.53433762,9.838625984,13.76382088,311.2582754,0.991016725,36539.20598,1874.654303,1809.791961,18.56751756,35.70348396,115159.9056,648.1436816,772,55.93519332,13.29745166,17.0826279,82.91541561,0.868106913,13676.90823,1057.286759,1154.475823,18.57780759,35.8046041,2015346.67,1524.628079,13666,57.67961812,10.97707637,14.58786151,332.5274418,0.987597484,5126858.715,1127.135995,972.5693324,18.57691564,35.83251409,80657.9201,622.5274799,616,56.43947486,10.46473279,14.97847284,322.2514811,0.998507765,8302.642691,1475.855559,4467,1475.855559,4514,1475.855559,4552,1475.855559,4504,1475.855559,4494
WASP_3m001_out.FIT,0,59739.73964,2459739.74,2459739.74,2459739.742,2459739.743,1.111728446,64.05400192,18.47665756,3.5,14.55882472,35.76186111,12.58876189,22.64404674,1.4,20,35,53,0.064123786,0.017922844,0.063258457,0.048813234,5.378658926,0.034264345,0.000297017,0.000259513,0.000310567,0.000295578,0.019135554,0.000277603,215.8928408,69.06335551,203.6867917,165.1452455,281.0819544,123.4292975,2378162.445,2003.601341,1245.348166,2086.088611,18.57546184,35.66126451,152496.7794,1610.860595,694.5713053,977,50.54967627,4479,12.10002871,14.66591351,317.5324386,0.989886336,25862.59659,974.973597,1788.510902,18.5788613,35.70703365,41872.95159,605.3305105,328,48.31964484,13.54019129,16.31497763,344.1380111,0.999928141,1802.980515,1942.055623,1616.736216,18.5666536,35.73316165,141488.5409,684.3475066,1228,49.31473661,9.696943392,14.23893589,298.1186671,0.978075311,27196.26946,1874.450122,1809.966913,18.56751608,35.70349478,110683.0039,663.8330812,700,50.40695067,14.1719686,17.16319719,87.91271738,0.862364096,10730.34382,1057.497405,1153.597465,18.57780209,35.8045555,2005331.342,1528.326809,11108,50.89334224,13.03539324,15.55329798,324.1488426,0.978647163,3837983.194,1127.304302,971.6773546,18.57691569,35.83248129,78786.60701,634.98394,530,47.69736546,12.98804611,15.44612261,304.8111354,0.990265823,6260.280699,1610.860595,4505,1610.860595,4499,1610.860595,4460,1610.860595,4491,1610.860595,4441
WASP_3m002_out.FIT,0,59739.73999,2459739.74,2459739.74,2459739.742,2459739.743,1.111958512,64.02956855,18.47665756,3.5,14.56466778,35.76549722,13.19891494,22.80466471,1.4,20,35,53,0.06490424,0.019789519,0.063471945,0.050510611,5.131898982,0.037248052,0.000300307,0.000264602,0.000313913,0.000300188,0.017826846,0.000283267,216.1260036,74.78987556,202.1959151,168.2630232,287.8747657,131.4945913,2397300.952,2026.402565,1245.333134,2085.87989,18.57545211,35.66131667,155594.996,1633.793845,707.8115249,1024,55.90367471,4599,11.96418236,15.08810501,331.3040771,0.989480709,26052.72786,975.4206402,1788.000062,18.5788559,35.70720551,46520.80869,620.8477038,315,52.77972028,13.31095923,17.53035,307.599602,0.994900993,2117.152208,1942.268834,1616.799608,18.56664688,35.73312351,143079.8013,697.2482307,1115,54.49725817,10.79190776,14.41573256,313.5595583,0.962975336,26062.81446,1874.484127,1809.614043,18.56750938,35.70351785,115266.9322,678.2161088,647,54.62511131,15.63627411,16.85643589,88.49464403,0.86018839,10953.36642,1057.374251,1153.491807,18.57781325,35.80468175,2006345.237,1533.366913,10694,55.88386678,13.42231125,15.63512079,326.0133879,0.960817988,3802481.004,1126.94249,971.4871067,18.57692984,35.83261131,86088.17304,650.7758521,503,52.42912874,14.06785495,16.12216028,324.4768135,0.975514927,6817.224398,1633.793845,4576,1633.793845,4559,1633.793845,4492,1633.793845,4624,1633.793845,4614
WASP_3m003_out.FIT,0,59739.74033,2459739.74,2459739.74,2459739.742,2459739.743,1.112622078,63.95927271,18.47665756,3.5,14.56604861,35.77071667,10.72650209,21.51810257,1.4,20,35,53,0.064659189,0.018419933,0.06401261,0.049735812,5.344946099,0.033034481,0.000288051,0.000249338,0.000301125,0.000285005,0.018258708,0.00026687,224.471349,73.87521534,212.5783021,174.5084519,292.7340817,123.7851148,2378388.849,1965.418094,1245.324245,2086.250179,18.5754595,35.66131404,153784.6935,1454.647682,673.2074399,1257,55.94975867,4558,9.945333037,14.08772753,1.232602965,0.999143714,33986.07925,975.5414666,1788.792826,18.57885711,35.70705533,43017.3857,581.2700593,349,53.2913351,9.912887791,15.69643939,0.556786124,0.999055196,2331.77549,1942.43268,1617.00022,18.56664573,35.73311675,143087.4743,662.6013422,1516,53.82809735,7.389291087,13.56827733,310.4134398,0.958640812,35775.38936,1874.706149,1810.123886,18.56750878,35.70347928,112686.5444,639.0861087,846,54.08150745,15.01881339,17.1181434,89.77588644,0.853016708,12686.52173,1057.632243,1153.701121,18.57780818,35.80459658,2003541.086,1517.832157,13430,56.15058512,11.1992278,14.92004915,328.6327677,0.966581759,4847444.787,1127.358214,971.6850559,18.57692351,35.83255206,76056.35814,611.3160821,623,55.01777485,10.8934594,13.98331773,307.1194173,0.977037511,7845.970692,1454.647682,4524,1454.647682,4520,1454.647682,4564,1454.647682,4529,1454.647682,4557
WASP_3m004_out.FIT,0,59739.74068,2459739.741,2459739.741,2459739.743,2459739.744,1.112750316,63.94571766,18.47665756,3.5,14.57289222,35.77518889,11.87133119,21.97872945,1.4,20,35,53,0.065805016,0.017094556,0.061649784,0.048336399,5.479033296,0.034510503,0.000294059,0.0002548,0.000305252,0.00029085,0.019487924,0.000273796,223.7814273,67.09016545,201.9633945,166.1903071,281.150181,126.0443986,2393547.816,1999.278724,1245.302717,2085.906238,18.57545628,35.66124825,157507.4514,1517.592036,691.4399137,1214,56.34903047,4332,10.07431921,14.89913328,320.6097409,0.992598979,30864.1296,975.2348697,1787.995789,18.5788591,35.70710749,40228.94052,598.737712,308,55.79476678,11.8121223,16.18993848,47.30785447,0.992580089,1976.231115,1942.188081,1616.743013,18.56664899,35.73312819,138992.8287,678.3712088,1260,56.59177069,9.750145811,13.41579495,305.0661805,0.957862171,31318.3802,1874.451973,1809.76778,18.56751113,35.70348141,110361.0268,657.7637671,709,57.87199274,15.40599177,16.43107751,87.73494355,0.878519566,12408.49983,1057.448968,1153.386844,18.57780853,35.80465411,2024118.04,1532.571323,12419,58.96612867,11.66810477,15.28777691,325.2168958,0.965998482,4547693.528,1127.315974,971.411619,18.57692115,35.83261333,79846.97945,630.0897055,535,55.60252651,12.51730329,15.22270483,317.3598669,0.971629596,7263.522821,1517.592036,4395,1517.592036,4326,1517.592036,4406,1517.592036,4399,1517.592036,4433
WASP_3m005_out.FIT,0,59739.74103,2459739.741,2459739.741,2459739.743,2459739.744,1.1132325,63.89483603,18.47665756,3.5,14.57620694,35.77886667,10.62763864,22.057172,1.4,20,35,53,0.0642559,0.018770418,0.063271017,0.050000902,5.19429674,0.037224289,0.000287902,0.000250889,0.000301198,0.000286628,0.017445069,0.000271902,223.1867988,74.81558458,210.0642376,174.4455005,297.7515733,136.9035188,2419770.453,1994.476835,1245.208186,2085.927625,18.57545836,35.66132064,155484.5279,1528.444004,684.7671488,1291,54.33061575,4661,10.01533044,14.46810624,338.3706565,0.999364786,33118.33883,975.2336953,1788.379888,18.57885819,35.70712865,44583.25571,594.8363384,393,52.31418774,9.251932144,16.62301593,18.57773839,0.987168386,2683.203461,1942.163923,1616.871852,18.56664788,35.7331085,143990.8868,675.0977722,1586,53.50686695,8.004779503,13.9009224,322.7653266,0.999452408,34442.34902,1874.489152,1810.100893,18.56751032,35.70344492,115229.1434,653.7915924,918,53.98721228,15.08134478,17.10397127,83.22343183,0.886229595,13632.30664,1057.543603,1153.655726,18.57781041,35.80465975,2029125.55,1530.84864,14519,55.04391388,10.66152276,14.9342136,327.8265081,0.97606721,4816648.852,1127.286762,972.0099017,18.57692687,35.83255858,86841.61773,630.404292,634,52.98136247,10.75092223,16.38290181,325.9155876,0.987738267,8061.38669,1528.444004,4666,1528.444004,4660,1528.444004,4692,1528.444004,4691,1528.444004,4668
WASP_3m006_out.FIT,0,59739.74137,2459739.741,2459739.741,2459739.743,2459739.744,1.113501211,63.86653987,18.47665756,3.5,14.58170694,35.78201667,10.83934721,21.6490308,1.4,20,35,53,0.064247903,0.017370282,0.063817217,0.04765701,5.412041826,0.034559275,0.000288778,0.000250248,0.000303402,0.00028537,0.01879733,0.000270368,222.4822767,69.41216457,210.3384889,167.0007163,287.9154486,127.8230185,2394427.489,1982.696378,1245.292249,2086.315605,18.57546355,35.6612337,153836.946,1472.403325,679.6220948,1300,55.90639481,4316,10.47330927,14.33634453,343.0153815,0.993274237,33070.68313,975.2525107,1788.292541,18.57886112,35.70711204,40881.75267,588.051933,366,54.97949419,10.23662541,16.40236856,356.6781384,0.99152885,2051.671216,1942.095005,1616.969687,18.56665269,35.73309458,143639.0548,672.4410323,1454,56.5559633,9.093467728,13.6808167,296.0817339,0.986838342,35030.01834,1874.4983,1810.401583,18.56751503,35.70338849,108920.4331,646.0686068,785,57.15598194,14.98372285,16.41514926,85.8618072,0.866571624,12654.65893,1057.636086,1153.927226,18.57780336,35.80456992,2021000.809,1525.898374,14172,55.5231911,10.60745489,14.96364147,330.1067061,0.981801493,4861325.513,1127.408236,971.7954739,18.57691661,35.83253736,79985.43908,622.3603606,640,56.43475306,9.641503132,15.42927124,323.0980974,0.986431489,7633.397018,1472.403325,4389,1472.403325,4360,1472.403325,4430,1472.403325,4312,1472.403325,4414
WASP_3m007_out.FIT,0,59739.74172,2459739.742,2459739.742,2459739.744,2459739.745,1.114477557,63.76408032,18.47665756,3.5,14.58008806,35.78586389,10.27823919,20.91889984,1.4,20,35,53,0.06609158,0.016586618,0.062269147,0.048223328,5.411411298,0.036303896,0.000285257,0.000243749,0.000296811,0.000280651,0.018437087,0.000266073,231.6910168,68.04789633,209.7938433,171.8267639,293.5068462,136.4435335,2368065.601,1948.135008,1245.456871,2085.781691,18.57546224,35.66127593,156509.1963,1374.76211,663.1240313,1319,56.45287356,4350,9.427808871,14.20667023,308.0077717,0.998994723,37542.72743,975.3189187,1788.14471,18.57886123,35.70716847,38637.33615,566.9539801,346,56.48413604,11.41019093,14.77416815,275.4237948,0.98862635,2318.943379,1942.614656,1616.682444,18.56664465,35.73312227,138813.6197,651.7162172,1703,57.42297833,7.839008546,12.91262155,328.6954178,0.981344075,40992.09984,1874.862618,1809.725117,18.56750928,35.7034638,108942.4374,627.7564513,828,57.46582279,13.52668667,15.86385881,85.92128824,0.81000127,14872.28298,1057.851302,1153.31736,18.5778053,35.80472958,1998713.911,1513.219136,14688,60.49420491,10.24414,14.61617646,333.4894793,0.979771307,5451282.007,1127.787905,971.6989684,18.57691867,35.83260443,82958.29725,604.275476,699,56.1469984,9.221600125,14.79412249,336.4833004,0.967555166,9192.835163,1374.76211,4381,1374.76211,4291,1374.76211,4345,1374.76211,4314,1374.76211,4381
